444	0.263686
445	0.240869
446	0.862488
447	0.831556
448	0.758086
449	0.626249
450	0.649722
451	0.621255
452	0.609419
453	0.639833
454	0.599192
455	0.467145
456	0.774312
457	0.730344
458	0.465594
459	0.431913
460	0.712471
461	0.699122
462	0.529279
463	-6.82505e-42
464	0.681105
465	0.413216
466	0.490904
467	0.428135
468	0.737543
469	0.370088
470	0.698148
471	0.421263
472	0.497233
473	0.658888
474	0.429718
475	0.408161
476	0.481852
477	0.405415
478	0.275948
479	0.242402
480	0.259317
481	0.195145
482	-2.51639e-42
483	3.24489e-83
484	0.166116
485	0.158185
486	-2.0398e-42
487	2.63032e-83
488	0.184527
489	0.893066
490	0.166213
491	0.175332
492	-2.26091e-42
493	0.235553
494	-3.03746e-42
495	0.164128
496	0.156897
497	0.877868
498	0.247428
499	0.838982
500	0.785896
501	0.443406
502	0.350458
503	-4.51916e-42
504	0.427808
505	0.72577
506	0.35735
507	0.435379
508	0.383029
509	0.301518
510	-3.88808e-42
511	0.80482
512	0.755256
513	0.39453
514	-5.08748e-42
515	0.591127
516	-7.6226e-42
517	0.38811
518	-5.00468e-42
519	0.127021
520	0.771054
521	0.160157
522	-2.06523e-42
523	0.99476
524	0.689612
525	-8.89255e-42
526	0.329289
527	0.774252
528	0.291148
529	0.397253
530	0.265167
531	0.239278
532	0.809861
533	0.367349
534	0.764244
535	0.324701
536	0.331534
537	0.696895
538	0.616846
539	0.711786
540	0.498514
541	0.428851
542	0.477345
543	0.289735
544	-3.73614e-42
545	0.30031
546	0.821389
547	0.305229
548	0.260909
549	-3.36443e-42
550	4.33844e-83
551	0.793356
552	0.730794
553	0.596971
554	0.653705
555	0.595493
556	0.45167
557	-5.8243e-42
558	0.559351
559	0.702215
560	0.485614
561	0.426037
562	0.343211
563	0.247209
564	0.222246
565	0.834641
566	0.796811
567	-1.02749e-41
568	1.32495e-82
569	-1.70852e-123
570	0.467387
571	0.385564
572	0.330789
573	0.27497
574	0.296808
575	0.810514
576	-1.04516e-41
577	1.34773e-82
578	0.345209
579	0.752055
580	0.377472
581	0.363495
582	-4.68727e-42
583	0.293949
584	0.325233
585	0.233408
586	-3.0098e-42
587	0.195078
588	0.179527
589	0.852161
590	0.282338
591	-3.64075e-42
592	0.286623
593	0.809991
594	0.266462
595	-3.43603e-42
596	0.279473
597	0.749537
598	0.42563
599	-5.4885e-42
600	0.33642
601	0.370127
602	-4.77279e-42
603	6.15452e-83
604	-7.93626e-124
605	0.269868
606	0.793889
607	0.294871
608	0.292715
609	0.263711
610	0.229352
611	0.198958
612	0.296674
613	0.157501
614	0.143086
615	0.853453
616	0.28746
617	0.803246
618	-1.03579e-41
619	0.257471
620	-3.32009e-42
621	0.451733
622	0.376705
623	0.2961
624	0.23601
625	0.184698
626	-2.38169e-42
627	0.867802
628	0.82835
629	0.734647
630	0.552759
631	0.693671
632	0.280752
633	-3.6203e-42
634	4.66838e-83
635	-6.01988e-124
636	0.0699018
637	1.03381
638	0.644576
639	0.564814
640	0.442765
641	0.593622
642	-7.65476e-42
643	9.87082e-83
644	-1.27284e-123
645	0.489175
646	0.625922
647	0.610392
648	0.372429
649	-4.80247e-42
650	6.1928e-83
651	-7.98562e-124
652	0.59119
653	0.45493
654	0.555601
655	0.500923
656	0.315998
657	0.383217
658	-4.94159e-42
659	6.37219e-83
660	1.02731
661	0.572996
662	0.556828
663	0.377924
664	-4.87334e-42
665	0.364274
666	0.888602
667	0.625736
668	0.368688
669	-4.75423e-42
670	6.13059e-83
671	0.785057
672	0.312752
673	0.293883
674	0.29836
675	0.260492
676	-3.35905e-42
677	0.203598
678	0.811962
679	-1.04703e-41
680	1.35014e-82
681	0.695745
682	0.350174
683	-4.51549e-42
684	5.82274e-83
685	0.512108
686	0.68018
687	0.441385
688	-5.69167e-42
689	7.33942e-83
690	0.308427
691	-3.97717e-42
692	0.684555
693	-8.82734e-42
694	0.512657
695	0.31625
696	0.913936
697	0.661149
698	-8.52552e-42
699	0.592446
700	-7.6396e-42
701	9.85128e-83
702	0.758659
703	0.503509
704	0.281114
705	0.763998
706	-9.85176e-42
707	0.683492
708	-8.81364e-42
709	0.45388
710	0.489213
711	0.62653
712	0.453922
713	0.436961
714	0.329898
715	0.73659
716	-9.49833e-42
717	0.359097
718	0.303989
719	-3.91994e-42
720	5.05476e-83
721	0.243383
722	0.262245
723	0.231009
724	0.187002
725	0.169299
726	-2.18311e-42
727	0.854622
728	0.186033
729	0.783385
730	0.680953
731	0.467519
732	0.785986
733	0.609232
734	0.388147
735	0.361148
736	0.36184
737	-4.66593e-42
738	1.0499
739	0.462507
740	0.580734
741	-7.48858e-42
742	0.609601
743	0.494301
744	0.631158
745	-8.13878e-42
746	0.483432
747	0.41288
748	-5.32409e-42
749	0.399858
750	0.777965
751	0.49959
752	0.212904
753	0.782532
754	-1.00908e-41
755	0.238638
756	0.289882
757	-3.73803e-42
758	0.20702
759	0.772723
760	0.241351
761	0.663577
762	0.336577
763	0.33401
764	0.500466
765	0.341235
766	0.335403
767	-4.32502e-42
768	0.0890122
769	0.450732
770	0.064154
771	1.12991
772	0.621412
773	0.298637
774	0.179707
775	0.162618
776	-2.09697e-42
777	0.887105
778	0.849292
779	0.279422
780	0.229366
781	0.310791
782	-4.00765e-42
783	0.214385
784	0.770478
785	0.312716
786	-4.03247e-42
787	5.19987e-83
788	0.305428
789	0.684227
790	0.332293
791	0.419519
792	-5.4097e-42
793	0.638206
794	0.368514
795	0.349119
796	0.282588
797	0.220972
798	0.649512
799	0.531484
800	0.273678
801	1.0754
802	-1.38673e-41
803	1.78818e-82
804	-2.30587e-123
805	0.42386
806	-5.46568e-42
807	0.290502
808	0.23961
809	0.37462
810	0.295179
811	0.797408
812	-1.02826e-41
813	0.220781
814	-2.84698e-42
815	0.30982
816	0.264781
817	0.190745
818	-2.45965e-42
819	3.17173e-83
820	-4.08994e-124
821	0.815209
822	0.214032
823	0.229039
824	0.708772
825	-9.13962e-42
826	1.17856e-82
827	0.510708
828	0.38252
829	0.315219
830	0.209074
831	0.75704
832	0.675097
833	-8.70538e-42
834	0.417095
835	0.347453
836	0.759739
837	0.398848
838	0.528397
839	0.432988
840	0.651913
841	-8.40642e-42
842	1.08401e-82
843	0.417013
844	0.446981
845	-5.76382e-42
846	0.39486
847	0.321116
848	0.196093
849	0.0168218
850	0.0856332
851	0.507698
852	0.0795829
853	0.112677
854	0.061393
855	-7.91663e-43
856	1.02085e-83
857	0.381055
858	1.36802
859	0.222484
860	0.681638
861	0.20952
862	-2.70177e-42
863	0.340317
864	-4.38839e-42
865	0.684683
866	0.27489
867	0.382328
868	-4.93012e-42
869	0.295645
870	-3.81234e-42
871	4.91602e-83
872	0.673549
873	0.340906
874	0.334569
875	0.276678
876	-3.56777e-42
877	0.19348
878	0.676738
879	0.424734
880	-5.47695e-42
881	0.550867
882	-7.10343e-42
883	0.558569
884	-7.20275e-42
885	0.338568
886	0.38961
887	0.303265
888	0.179253
889	0.743926
890	0.252127
891	0.229391
892	0.214774
893	-2.76951e-42
894	0.23637
895	0.717797
896	0.227566
897	0.556622
898	0.342048
899	-4.41071e-42
900	5.68762e-83
901	0.902589
902	0.117822
903	0.208677
904	-2.6909e-42
905	0.366799
906	0.17638
907	-2.27442e-42
908	0.304673
909	0.998676
910	0.511891
911	0.491689
912	0.364913
913	-4.70555e-42
914	0.513353
915	0.328857
916	0.283847
917	0.610081
918	-7.867e-42
919	0.413363
920	0.423764
921	-5.46444e-42
922	0.167317
923	-2.15755e-42
924	0.72075
925	0.376027
926	0.276187
927	0.197768
928	0.656648
929	0.191696
930	0.487068
931	0.278413
932	0.276849
933	0.229094
934	-2.95417e-42
935	0.325372
936	0.16602
937	0.947842
938	0.249992
939	0.319001
940	0.580253
941	0.457839
942	0.365242
943	0.347132
944	0.17742
945	-2.28783e-42
946	0.0594167
947	-7.66178e-43
948	0.0299953
949	0.0247795
950	0.00551554
951	0.796072
952	0.359502
953	0.174339
954	0.641404
955	-8.27091e-42
956	0.364704
957	-4.70286e-42
958	6.06434e-83
959	0.274891
960	-3.54472e-42
961	0.587375
962	0.400511
963	0.351734
964	-4.53561e-42
965	5.84867e-83
966	0.0577744
967	0.605548
968	0.293199
969	0.265303
970	0.191787
971	0.588579
972	0.254667
973	0.394725
974	0.35347
975	0.347731
976	0.29212
977	0.269132
978	-3.47046e-42
979	0.189545
980	0.157134
981	0.591333
982	0.179469
983	0.336177
984	0.103632
985	0.510572
986	0.377292
987	0.23811
988	0.378011
989	0.127209
990	0.511428
991	0.313385
992	-4.04111e-42
993	5.21101e-83
994	0.262395
995	0.210432
996	0.160902
997	0.12571
998	0.175628
999	-2.26472e-42
1000	0.605458
1001	0.399607
1002	0.0456666
1003	0.33087
1004	0.187625
1005	0.493539
1006	-6.3642e-42
1007	0.266727
1008	0.260934
1009	0.227982
1010	0.255494
1011	0.306443
1012	0.163261
1013	-2.10526e-42
1014	0.388479
1015	0.0473192
1016	0.230797
1017	0.298127
1018	0.146255
1019	0.330808
1020	0.174937
1021	-2.25582e-42
1022	2.90888e-83
1023	0.183069
1024	0.0801573
1025	0.0305802
1026	0.30669
1027	0.235552
1028	-3.03745e-42
1029	0.148342
1030	0.370331
1031	0.238134
1032	-3.07074e-42
1033	0.188345
1034	0.150721
1035	0.266986
1036	0.195468
1037	0.144397
1038	0.0697197
1039	-8.99037e-43
1040	1.15931e-83
1041	0.300326
1042	0.230707
1043	0.16521
1044	-2.13039e-42
1045	0.215456
1046	0.0861022
1047	0.0440902
1048	0.0758202
1049	0.0348837
1050	-4.49825e-43
1051	0.314294
1052	0.126109
1053	0.207563
1054	-2.67653e-42
1055	0.104466
1056	0.140427
1057	0.420378
1058	-5.42078e-42
1059	0.0844336
1060	-1.08877e-42
1061	0.218762
1062	0.189487
1063	-2.44344e-42
1064	3.15082e-83
1065	0.125868
1066	0.110883
1067	0.109582
1068	0.101014
1069	0.0395958
1070	0.0984038
1071	0.00898492
1072	-1.15861e-43
1073	0.00171371
1074	-2.20983e-44
1075	0.0892036
1076	0.0165391
1077	0.0823047
1078	0.0289454
1079	-3.73252e-43
1080	0.395446
1081	0.126312
1082	0.090439
1083	-1.16621e-42
1084	0.0405626
1085	0.0309369
1086	0.2713
1087	0.0855888
1088	0.0636584
1089	0.21519
1090	0.18635
1091	0.150387
1092	0.120997
1093	-1.56026e-42
1094	0.0904793
1095	-1.16673e-42
1096	0.0768311
1097	-9.90738e-43
1098	1.27756e-83
1099	0.32171
1100	-4.14845e-42
1101	0.0108814
1102	0.0589179
1103	0.110073
1104	-1.4194e-42
1105	0.095525
1106	-1.2318e-42
1107	0.0833975
1108	0.264198
1109	-3.40683e-42
1110	0.180436
1111	0.144841
1112	0.115265
1113	-1.48634e-42
1114	0.418324
1115	0.107207
1116	0.149553
1117	0.145091
1118	0.126481
1119	0.106483
1120	0.0898306
1121	0.199255
1122	-2.5694e-42
1123	0.0976393
1124	-1.25906e-42
1125	0.204857
1126	-2.64164e-42
1127	3.4064e-83
1128	-4.39255e-124
1129	5.6642e-165
1130	0.152735
1131	0.0913839
1132	-1.1784e-42
1133	0.124136
1134	-1.60074e-42
1135	0.229869
1136	0.0652018
1137	0.15736
1138	0.100996
1139	0.0352381
1140	0.125517
1141	-1.61854e-42
1142	2.08711e-83
1143	-2.69133e-124
1144	0.0958013
1145	-1.23536e-42
1146	0.176908
1147	-2.28123e-42
1148	2.94165e-83
1149	-3.79326e-124
1150	4.89141e-165
1151	0.122717
1152	0.111317
1153	0.0966936
1154	-1.24687e-42
1155	0.162949
1156	0.143795
1157	0.121174
1158	-1.56254e-42
1159	0.233849
1160	0.0683975
1161	0.121645
1162	0.149958
1163	0.0969779
1164	-1.25053e-42
1165	0.0333632
1166	0.0276071
1167	0.109601
1168	0.0144821
1169	0.0087961
1170	0.124395
1171	0.101144
1172	0.0570226
1173	0.0962968
1174	0.0904307
1175	0.058344
1176	0.128913
1177	0.121207
1178	0.0853475
1179	0.102744
1180	0.0356058
1181	-4.59137e-43
1182	0.0593101
1183	-7.64804e-43
1184	0.00883153
1185	-1.13883e-43
1186	0.0908566
1187	0.039621
1188	0.0187456
1189	0.00740643
1190	0.0142556
1191	-1.83826e-43
1192	0.122467
1193	-1.57921e-42
1194	0.106095
1195	0.0858878
1196	0.0802505
1197	0.14563
1198	-1.8779e-42
1199	0.0889359
1200	0.116615
1201	-1.50375e-42
1202	1.93909e-83
1203	0.0288535
1204	0.0860964
1205	0.0816548
1206	0.0744188
1207	0.109456
1208	0.10121
1209	0.0624256
1210	0.0855193
1211	0.0573335
1212	0.075039
1213	-9.67628e-43
1214	0.0521301
1215	-6.72219e-43
1216	8.66827e-84
1217	-1.11777e-124
1218	0.0651595
1219	0.336925
1220	0.085682
1221	-1.10487e-42
1222	0.0996211
1223	0.100374
1224	0.0946088
1225	0.0146616
1226	0.0144196
1227	0.0773121
1228	0.0351742
1229	-4.53572e-43
1230	0.0973746
1231	0.0734128
1232	0.088887
1233	0.0820277
1234	0.0670296
1235	0.0707704
1236	0.174006
1237	0.0435412
1238	0.0594736
1239	0.0873512
1240	0.0816161
1241	0.0904007
1242	0.0226231
1243	0.0833537
1244	-1.07485e-42
1245	0.0476476
1246	0.0106023
1247	0.0793779
1248	-1.02358e-42
1249	0.0835984
1250	0.0783246
1251	0.0744282
1252	0.070458
1253	0.066533
1254	0.0624234
1255	0.156515
1256	0.0675109
1257	-8.70553e-43
1258	0.0701329
1259	0.0251898
1260	0.000656612
1261	0.0837005
1262	-1.07932e-42
1263	0.0498402
1264	0.0122377
1265	-1.57805e-43
1266	0.0320351
1267	0.0664055
1268	-8.56299e-43
1269	1.1042e-83
1270	-1.42387e-124
1271	1.83608e-165
1272	0.0789387
1273	-1.01792e-42
1274	0.0722154
1275	0.0583283
1276	0.109025
1277	0.0730213
1278	0.0670205
1279	-8.6423e-43
1280	1.11443e-83
1281	-1.43705e-124
1282	1.85308e-165
1283	0.0736136
1284	0.019976
1285	0.0660255
1286	-8.514e-43
1287	0.0621287
1288	0.0423326
1289	0.059986
1290	0.011846
1291	0.0577333
1292	-7.44472e-43
1293	0.0537158
1294	0.0801499
1295	0.0505688
1296	-6.52085e-43
1297	8.40865e-84
1298	0.0546645
1299	0.0804045
1300	0.0758781
1301	0.0516744
1302	0.0668551
1303	0.0623585
1304	0.0575427
1305	0.157427
1306	0.0321133
1307	0.0592377
1308	0.0518726
1309	0.00172399
1310	0.0610272
1311	0.0523133
1312	0.0188576
1313	0.0658763
1314	0.0631187
1315	-8.13916e-43
1316	0.0633921
1317	0.0603215
1318	0.0417496
1319	-5.38361e-43
1320	0.0575326
1321	-7.41884e-43
1322	0.0101573
1323	0.0670161
1324	0.0639094
1325	0.0591663
1326	0.0552669
1327	-7.12667e-43
1328	0.0522296
1329	0.049809
1330	0.130549
1331	-1.68343e-42
1332	2.17078e-83
1333	0.0685447
1334	0.0660826
1335	0.0613471
1336	0.0607
1337	0.00864145
1338	-1.11432e-43
1339	0.0152575
1340	-1.96745e-43
1341	0.0546888
1342	-7.05213e-43
1343	9.09373e-84
1344	0.0509438
1345	0.0486179
1346	0.0421957
1347	0.0468373
1348	0.04567
1349	0.0660986
1350	-8.52342e-43
1351	1.0991e-83
1352	0.0614498
1353	0.0419009
1354	0.0405347
1355	-5.22696e-43
1356	6.74017e-84
1357	0.0560859
1358	-7.23228e-43
1359	0.0370571
1360	0.145873
1361	0.0616348
1362	0.0471098
1363	0.0474895
1364	0.0662502
1365	0.0452192
1366	-5.83103e-43
1367	0.0423414
1368	-5.45993e-43
1369	7.04059e-84
1370	0.0391275
1371	0.061349
1372	0.0596116
1373	0.0615638
1374	0.00483986
1375	0.0598982
1376	0.0570872
1377	0.021455
1378	0.0454734
1379	0.0146062
1380	0.00331931
1381	0.00540282
1382	0.0544797
1383	0.00756026
1384	0.0516865
1385	0.0463352
1386	0.0335844
1387	0.0461124
1388	0.0450443
1389	0.0187303
1390	0.00607535
1391	-7.83417e-44
1392	0.0435425
1393	0.0421101
1394	0.00795309
1395	-1.02555e-43
1396	1.32245e-84
1397	-1.7053e-125
1398	2.19899e-166
1399	0.0388966
1400	-5.01572e-43
1401	0.0570987
1402	0.0340635
1403	0.0558225
1404	0.0395504
1405	0.0387876
1406	-5.00166e-43
1407	0.0529181
1408	-6.8238e-43
1409	0.0610871
1410	0.0530367
1411	0.052606
1412	0.0503457
1413	-6.49209e-43
1414	8.37155e-84
1415	-1.07951e-124
1416	0.021378
1417	0.0460126
1418	0.044951
1419	0.0429609
1420	0.0269014
1421	-3.46894e-43
1422	4.47321e-84
1423	-5.76821e-125
1424	7.43811e-166
1425	0.00846448
1426	0.0406898
1427	0.0115726
1428	0.0391372
1429	0.0130678
1430	0.0037393
1431	-4.82183e-44
1432	0.00857659
1433	0.0378901
1434	-4.88593e-43
1435	6.30042e-84
1436	0.0357843
1437	0.0526709
1438	0.0504246
1439	0.0342064
1440	0.0809776
1441	0.0505695
1442	-6.52094e-43
1443	0.0510197
1444	0.048932
1445	0.000164182
1446	0.00727598
1447	-9.38238e-44
1448	0.00220898
1449	0.0409476
1450	0.00673513
1451	0.0449656
1452	-5.79831e-43
1453	0.0428596
1454	0.0396968
1455	0.0402523
1456	0.038571
1457	-4.97374e-43
1458	0.0867076
1459	0.0421234
1460	0.0430112
1461	0.0420741
1462	0.0439591
1463	0.0067581
1464	-8.71458e-44
1465	0.038539
1466	0.0411416
1467	0.0401356
1468	0.0383447
1469	0.042115
1470	0.00838572
1471	0.0410783
1472	-5.29706e-43
1473	0.0138925
1474	0.0394354
1475	0.00553088
1476	0.00184243
1477	0.00177093
1478	0.0409789
1479	0.0397766
1480	0.0381949
1481	0.0370689
1482	0.0370052
1483	0.0347158
1484	0.035389
1485	-4.56342e-43
1486	5.88454e-84
1487	0.0334171
1488	0.120852
1489	0.0382681
1490	0.0402992
1491	-5.19658e-43
1492	0.0419644
1493	0.05154
1494	0.0371037
1495	0.0357162
1496	-4.60561e-43
1497	5.93893e-84
1498	0.0357491
1499	0.0117985
1500	0.00341143
1501	-4.39905e-44
1502	5.67258e-85
1503	0.0352563
1504	0.00254457
1505	0.0404107
1506	0.0154131
1507	-1.98752e-43
1508	0.0393741
1509	0.0382542
1510	0.0200186
1511	-2.58141e-43
1512	0.000410251
1513	-5.29019e-45
1514	6.8217e-86
1515	0.036822
1516	0.0370886
1517	-4.78258e-43
1518	0.0355046
1519	-4.57832e-43
1520	0.0336137
1521	0.0324059
1522	0.0608483
1523	0.0329689
1524	0.0107156
1525	0.0326764
1526	-4.21362e-43
1527	0.0403587
1528	-5.20425e-43
1529	6.71089e-84
1530	0.03078
1531	0.0382851
1532	0.042481
1533	0.0385883
1534	0.0381899
1535	0.0328261
1536	0.0363635
1537	0.0320115
1538	0.0345863
1539	-4.45991e-43
1540	0.0305027
1541	0.0296634
1542	0.0827924
1543	0.0361148
1544	0.0330426
1545	0.0329753
1546	0.0242574
1547	0.0305516
1548	0.0214065
1549	0.0372743
1550	0.0130915
1551	0.00160715
1552	0.0371065
1553	0.00116871
1554	0.0356728
1555	-4.60001e-43
1556	0.033899
1557	0.0265103
1558	0.0322587
1559	0.0336261
1560	-4.33609e-43
1561	0.0109542
1562	0.0324454
1563	0.031825
1564	0.0132061
1565	0.030721
1566	-3.96147e-43
1567	0.0345222
1568	-4.45165e-43
1569	0.0333425
1570	0.0306224
1571	0.0307671
1572	0.0335092
1573	-4.32101e-43
1574	0.0325849
1575	-4.20182e-43
1576	5.41826e-84
1577	0.0208468
1578	0.0316568
1579	0.0322768
1580	-4.1621e-43
1581	5.36703e-84
1582	-6.92079e-125
1583	0.00979228
1584	-1.26272e-43
1585	1.62827e-84
1586	0.0318883
1587	0.031783
1588	0.031087
1589	0.0306966
1590	0.029885
1591	0.0483141
1592	0.00701894
1593	-9.05093e-44
1594	0.032958
1595	0.0321592
1596	0.0322629
1597	-4.16031e-43
1598	0.0310821
1599	0.0302271
1600	-3.89779e-43
1601	0.0285153
1602	0.0275874
1603	0.0390277
1604	0.0325472
1605	0.00367692
1606	0.0324169
1607	0.00192399
1608	0.00333583
1609	0.0286422
1610	-3.69342e-43
1611	0.0277965
1612	0.0270345
1613	0.0260793
1614	0.0250775
1615	0.0490085
1616	0.00577001
1617	0.0261252
1618	0.0357362
1619	0.0351399
1620	0.0150722
1621	0.0255343
1622	0.0247604
1623	-3.19285e-43
1624	0.03186
1625	0.051824
1626	-6.68271e-43
1627	0.0179801
1628	0.0116523
1629	0.0326066
1630	0.0249554
1631	0.0310197
1632	0.0300686
1633	-3.87735e-43
1634	4.99985e-84
1635	0.0281271
1636	0.0274109
1637	0.0857128
1638	0.0272079
1639	0.0290745
1640	0.0169508
1641	-2.18581e-43
1642	0.0176895
1643	0.00568602
